Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,datetime,date,hour,day_of_week,month,year,is_weekend,other_energy_wh
30/6/2008,10:34:00,1.454,0.1,237.31,6.2,0.0,0.0,18.0,2008-06-30 10:34:00,2008-06-30,10,0,6,2008,0,6.233333333333334
19/2/2008,20:10:00,2.754,0.088,234.52,11.8,0.0,0.0,0.0,2008-02-19 20:10:00,2008-02-19,20,1,2,2008,0,45.9
3/8/2009,13:30:00,0.246,0.14,243.18,1.2,0.0,0.0,1.0,2009-08-03 13:30:00,2009-08-03,13,0,8,2009,0,3.0999999999999996
28/5/2009,00:20:00,0.512,0.184,233.32,2.2,0.0,1.0,0.0,2009-05-28 00:20:00,2009-05-28,0,3,5,2009,0,7.533333333333333
3/4/2008,14:34:00,0.216,0.0,242.83,0.8,0.0,0.0,0.0,2008-04-03 14:34:00,2008-04-03,14,3,4,2008,0,3.6
3/3/2010,09:20:00,1.318,0.0,239.18,5.4,0.0,0.0,18.0,2010-03-03 09:20:00,2010-03-03,9,2,3,2010,0,3.966666666666665
5/5/2007,04:01:00,0.218,0.112,238.21,1.0,0.0,0.0,0.0,2007-05-05 04:01:00,2007-05-05,4,5,5,2007,1,3.6333333333333333
24/12/2009,13:38:00,1.424,0.0,249.11,5.6,0.0,0.0,19.0,2009-12-24 13:38:00,2009-12-24,13,3,12,2009,0,4.733333333333334
20/5/2007,08:18:00,0.556,0.152,235.83,2.6,0.0,1.0,0.0,2007-05-20 08:18:00,2007-05-20,8,6,5,2007,1,8.266666666666667
4/11/2010,07:15:00,2.74,0.512,244.43,11.4,0.0,0.0,30.0,2010-11-04 07:15:00,2010-11-04,7,3,11,2010,0,15.666666666666664
20/11/2008,04:55:00,0.36,0.0,241.48,1.6,0.0,0.0,0.0,2008-11-20 04:55:00,2008-11-20,4,3,11,2008,0,6.0
6/7/2007,16:20:00,0.27,0.208,240.61,1.4,0.0,2.0,0.0,2007-07-06 16:20:00,2007-07-06,16,4,7,2007,0,2.5
6/3/2007,17:15:00,0.266,0.0,242.39,1.2,0.0,1.0,0.0,2007-03-06 17:15:00,2007-03-06,17,1,3,2007,0,3.4333333333333336
17/2/2007,10:53:00,0.33,0.124,238.78,1.4,0.0,0.0,0.0,2007-02-17 10:53:00,2007-02-17,10,5,2,2007,1,5.5
1/1/2009,09:44:00,0.542,0.0,241.12,2.4,0.0,0.0,0.0,2009-01-01 09:44:00,2009-01-01,9,3,1,2009,0,9.033333333333333
10/7/2008,06:55:00,1.942,0.214,236.05,8.2,0.0,1.0,18.0,2008-07-10 06:55:00,2008-07-10,6,3,7,2008,0,13.366666666666667
8/9/2010,10:57:00,0.516,0.318,242.96,2.8,0.0,2.0,1.0,2010-09-08 10:57:00,2010-09-08,10,2,9,2010,0,5.6
31/12/2007,21:52:00,1.568,0.056,236.62,6.6,0.0,0.0,17.0,2007-12-31 21:52:00,2007-12-31,21,0,12,2007,0,9.133333333333333
8/8/2009,02:14:00,0.31,0.258,241.77,1.6,0.0,1.0,0.0,2009-08-08 02:14:00,2009-08-08,2,5,8,2009,1,4.166666666666667
4/5/2009,19:35:00,0.574,0.13,239.53,2.4,0.0,0.0,1.0,2009-05-04 19:35:00,2009-05-04,19,0,5,2009,0,8.566666666666666
21/10/2008,07:32:00,1.618,0.274,237.85,6.8,0.0,2.0,0.0,2008-10-21 07:32:00,2008-10-21,7,1,10,2008,0,24.966666666666665
27/8/2010,14:36:00,1.87,0.166,240.38,8.0,1.0,0.0,18.0,2010-08-27 14:36:00,2010-08-27,14,4,8,2010,0,12.166666666666668
19/3/2010,00:24:00,0.416,0.0,243.13,1.6,0.0,0.0,1.0,2010-03-19 00:24:00,2010-03-19,0,4,3,2010,0,5.933333333333334
22/7/2010,03:48:00,1.366,0.202,240.16,5.6,0.0,1.0,1.0,2010-07-22 03:48:00,2010-07-22,3,3,7,2010,0,20.766666666666666
11/3/2007,07:19:00,2.438,0.07,241.8,10.0,0.0,2.0,0.0,2007-03-11 07:19:00,2007-03-11,7,6,3,2007,1,38.63333333333333
5/9/2010,17:46:00,0.334,0.072,243.01,1.6,0.0,0.0,1.0,2010-09-05 17:46:00,2010-09-05,17,6,9,2010,1,4.566666666666666
8/6/2010,17:37:00,0.65,0.206,242.67,2.8,0.0,1.0,0.0,2010-06-08 17:37:00,2010-06-08,17,1,6,2010,0,9.833333333333334
10/4/2008,22:41:00,1.652,0.098,239.87,6.8,0.0,1.0,1.0,2008-04-10 22:41:00,2008-04-10,22,3,4,2008,0,25.533333333333335
10/10/2009,05:18:00,0.31,0.104,242.84,1.2,0.0,0.0,1.0,2009-10-10 05:18:00,2009-10-10,5,5,10,2009,1,4.166666666666667
4/10/2008,16:19:00,1.378,0.25,242.5,5.8,0.0,0.0,0.0,2008-10-04 16:19:00,2008-10-04,16,5,10,2008,1,22.966666666666665
21/3/2007,03:02:00,0.308,0.1,244.48,1.2,0.0,1.0,0.0,2007-03-21 03:02:00,2007-03-21,3,2,3,2007,0,4.133333333333334
14/7/2009,17:59:00,0.466,0.294,241.9,2.4,0.0,0.0,0.0,2009-07-14 17:59:00,2009-07-14,17,1,7,2009,0,7.766666666666667
19/10/2007,04:45:00,0.308,0.082,240.53,1.2,0.0,2.0,0.0,2007-10-19 04:45:00,2007-10-19,4,4,10,2007,0,3.1333333333333337
22/12/2006,19:19:00,4.476,0.248,237.39,18.8,0.0,0.0,17.0,2006-12-22 19:19:00,2006-12-22,19,4,12,2006,0,57.599999999999994
19/12/2006,05:16:00,0.242,0.0,244.06,1.0,0.0,0.0,0.0,2006-12-19 05:16:00,2006-12-19,5,1,12,2006,0,4.033333333333333
6/4/2008,08:23:00,0.256,0.0,242.09,1.0,0.0,0.0,1.0,2008-04-06 08:23:00,2008-04-06,8,6,4,2008,1,3.2666666666666666
21/11/2007,12:18:00,1.27,0.052,238.6,5.2,0.0,0.0,17.0,2007-11-21 12:18:00,2007-11-21,12,2,11,2007,0,4.166666666666668
7/6/2009,03:57:00,0.242,0.098,242.89,1.0,0.0,0.0,0.0,2009-06-07 03:57:00,2009-06-07,3,6,6,2009,1,4.033333333333333
21/10/2008,06:22:00,0.326,0.0,239.81,1.4,0.0,0.0,1.0,2008-10-21 06:22:00,2008-10-21,6,1,10,2008,0,4.433333333333334
1/5/2008,14:58:00,1.432,0.108,242.88,5.8,0.0,0.0,19.0,2008-05-01 14:58:00,2008-05-01,14,3,5,2008,0,4.866666666666667
19/8/2009,07:36:00,1.406,0.108,239.43,5.8,0.0,0.0,18.0,2009-08-19 07:36:00,2009-08-19,7,2,8,2009,0,5.433333333333334
24/8/2010,01:02:00,0.338,0.218,240.21,1.6,0.0,1.0,1.0,2010-08-24 01:02:00,2010-08-24,1,1,8,2010,0,3.6333333333333337
28/11/2008,05:08:00,0.312,0.094,245.15,1.2,0.0,0.0,0.0,2008-11-28 05:08:00,2008-11-28,5,4,11,2008,0,5.2
13/6/2008,08:50:00,1.792,0.102,236.85,7.6,0.0,0.0,18.0,2008-06-13 08:50:00,2008-06-13,8,4,6,2008,0,11.866666666666667
8/7/2009,20:51:00,0.596,0.12,242.34,2.4,0.0,0.0,1.0,2009-07-08 20:51:00,2009-07-08,20,2,7,2009,0,8.933333333333334
17/11/2009,04:48:00,0.226,0.0,241.78,0.8,0.0,0.0,1.0,2009-11-17 04:48:00,2009-11-17,4,1,11,2009,0,2.7666666666666666
1/3/2007,21:26:00,0.298,0.106,239.62,1.2,0.0,1.0,0.0,2007-03-01 21:26:00,2007-03-01,21,3,3,2007,0,3.966666666666667
28/5/2008,15:54:00,0.712,0.194,241.55,3.2,1.0,0.0,7.0,2008-05-28 15:54:00,2008-05-28,15,2,5,2008,0,3.866666666666667
24/3/2008,20:03:00,3.044,0.0,239.66,12.8,0.0,2.0,18.0,2008-03-24 20:03:00,2008-03-24,20,0,3,2008,0,30.733333333333334
31/1/2010,06:06:00,1.53,0.212,245.26,6.2,0.0,0.0,19.0,2010-01-31 06:06:00,2010-01-31,6,6,1,2010,1,6.5
26/6/2008,21:26:00,1.83,0.32,237.39,7.8,0.0,1.0,18.0,2008-06-26 21:26:00,2008-06-26,21,3,6,2008,0,11.5
14/8/2009,11:35:00,0.442,0.254,242.64,2.0,0.0,0.0,1.0,2009-08-14 11:35:00,2009-08-14,11,4,8,2009,0,6.366666666666666
8/12/2007,09:50:00,1.358,0.0,239.64,5.6,1.0,0.0,17.0,2007-12-08 09:50:00,2007-12-08,9,5,12,2007,1,4.633333333333333
30/11/2007,22:31:00,0.826,0.256,244.7,3.6,0.0,2.0,0.0,2007-11-30 22:31:00,2007-11-30,22,4,11,2007,0,11.766666666666667
30/4/2009,09:01:00,1.508,0.104,241.83,6.2,1.0,0.0,18.0,2009-04-30 09:01:00,2009-04-30,9,3,4,2009,0,6.133333333333333
26/7/2010,23:56:00,1.604,0.0,240.59,6.6,0.0,1.0,1.0,2010-07-26 23:56:00,2010-07-26,23,0,7,2010,0,24.733333333333334
15/5/2008,04:29:00,0.234,0.12,240.38,1.0,0.0,1.0,0.0,2008-05-15 04:29:00,2008-05-15,4,3,5,2008,0,2.9
9/5/2010,22:34:00,0.364,0.082,242.3,1.6,0.0,0.0,0.0,2010-05-09 22:34:00,2010-05-09,22,6,5,2010,1,6.066666666666666
13/1/2007,01:24:00,0.214,0.0,240.52,1.0,0.0,0.0,0.0,2007-01-13 01:24:00,2007-01-13,1,5,1,2007,1,3.566666666666667
5/12/2009,17:49:00,1.798,0.332,238.5,7.6,0.0,2.0,1.0,2009-12-05 17:49:00,2009-12-05,17,5,12,2009,1,26.966666666666665
2/3/2008,14:28:00,1.64,0.226,240.55,8.2,0.0,17.0,0.0,2008-03-02 14:28:00,2008-03-02,14,6,3,2008,1,10.333333333333332
26/6/2008,00:03:00,1.034,0.342,240.92,4.4,0.0,1.0,12.0,2008-06-26 00:03:00,2008-06-26,0,3,6,2008,0,4.233333333333334
12/3/2009,18:38:00,0.574,0.0,242.56,2.4,0.0,0.0,0.0,2009-03-12 18:38:00,2009-03-12,18,3,3,2009,0,9.566666666666666
14/5/2007,20:32:00,1.358,0.368,235.53,6.0,0.0,1.0,0.0,2007-05-14 20:32:00,2007-05-14,20,0,5,2007,0,21.633333333333333
6/7/2009,09:20:00,1.336,0.202,240.24,5.6,0.0,1.0,18.0,2009-07-06 09:20:00,2009-07-06,9,0,7,2009,0,3.2666666666666657
20/8/2007,01:46:00,0.134,0.0,241.4,0.6,0.0,0.0,0.0,2007-08-20 01:46:00,2007-08-20,1,0,8,2007,0,2.2333333333333334
9/2/2009,12:03:00,1.714,0.0,237.28,7.4,1.0,0.0,17.0,2009-02-09 12:03:00,2009-02-09,12,0,2,2009,0,10.566666666666666
13/3/2008,09:06:00,1.696,0.054,241.15,7.0,0.0,0.0,18.0,2008-03-13 09:06:00,2008-03-13,9,3,3,2008,0,10.266666666666666
8/9/2010,06:19:00,0.188,0.048,240.83,0.8,0.0,0.0,0.0,2010-09-08 06:19:00,2010-09-08,6,2,9,2010,0,3.1333333333333333
16/4/2007,17:22:00,1.326,0.0,240.84,5.4,0.0,0.0,18.0,2007-04-16 17:22:00,2007-04-16,17,0,4,2007,0,4.100000000000001
11/6/2009,18:35:00,0.522,0.12,240.96,2.4,0.0,0.0,0.0,2009-06-11 18:35:00,2009-06-11,18,3,6,2009,0,8.7
5/8/2007,12:36:00,1.196,0.104,233.45,5.0,0.0,0.0,17.0,2007-08-05 12:36:00,2007-08-05,12,6,8,2007,1,2.9333333333333336
1/5/2007,07:07:00,0.234,0.104,236.68,1.0,0.0,0.0,0.0,2007-05-01 07:07:00,2007-05-01,7,1,5,2007,0,3.9
20/11/2007,20:56:00,3.66,0.472,237.75,16.2,0.0,0.0,0.0,2007-11-20 20:56:00,2007-11-20,20,1,11,2007,0,61.0
28/4/2010,17:31:00,0.24,0.0,242.58,1.0,0.0,0.0,1.0,2010-04-28 17:31:00,2010-04-28,17,2,4,2010,0,3.0
5/3/2007,01:49:00,0.244,0.0,241.83,1.0,0.0,0.0,0.0,2007-03-05 01:49:00,2007-03-05,1,0,3,2007,0,4.066666666666666
20/2/2009,15:58:00,0.462,0.104,241.38,2.2,0.0,0.0,0.0,2009-02-20 15:58:00,2009-02-20,15,4,2,2009,0,7.7
28/8/2007,19:21:00,1.32,0.0,240.4,5.4,0.0,1.0,18.0,2007-08-28 19:21:00,2007-08-28,19,1,8,2007,0,3.0
5/4/2009,14:08:00,0.454,0.172,243.29,2.0,0.0,0.0,0.0,2009-04-05 14:08:00,2009-04-05,14,6,4,2009,1,7.566666666666666
24/11/2010,21:19:00,1.868,0.058,230.12,8.0,0.0,0.0,17.0,2010-11-24 21:19:00,2010-11-24,21,2,11,2010,0,14.133333333333333
14/8/2010,03:10:00,0.262,0.124,242.71,1.2,0.0,0.0,1.0,2010-08-14 03:10:00,2010-08-14,3,5,8,2010,1,3.3666666666666663
8/4/2007,18:27:00,0.29,0.114,242.19,1.2,0.0,1.0,0.0,2007-04-08 18:27:00,2007-04-08,18,6,4,2007,1,3.833333333333333
18/10/2009,21:39:00,2.012,0.0,239.22,8.4,0.0,2.0,1.0,2009-10-18 21:39:00,2009-10-18,21,6,10,2009,1,30.53333333333333
7/12/2009,02:40:00,0.27,0.0,244.82,1.2,0.0,0.0,1.0,2009-12-07 02:40:00,2009-12-07,2,0,12,2009,0,3.5
12/7/2009,19:40:00,0.316,0.252,240.95,1.6,0.0,1.0,0.0,2009-07-12 19:40:00,2009-07-12,19,6,7,2009,1,4.266666666666667
30/10/2007,20:46:00,0.206,0.0,240.8,0.8,0.0,0.0,0.0,2007-10-30 20:46:00,2007-10-30,20,1,10,2007,0,3.433333333333333
23/6/2007,21:45:00,0.314,0.244,240.89,1.6,0.0,1.0,0.0,2007-06-23 21:45:00,2007-06-23,21,5,6,2007,1,4.233333333333333
12/7/2008,16:21:00,0.67,0.438,239.8,3.4,1.0,0.0,1.0,2008-07-12 16:21:00,2008-07-12,16,5,7,2008,1,9.166666666666666
2/3/2008,20:27:00,1.402,0.086,239.1,5.8,0.0,2.0,0.0,2008-03-02 20:27:00,2008-03-02,20,6,3,2008,1,21.366666666666667
2/7/2008,13:11:00,0.316,0.202,240.34,1.6,0.0,0.0,0.0,2008-07-02 13:11:00,2008-07-02,13,2,7,2008,0,5.266666666666667
25/7/2008,14:24:00,0.146,0.0,238.04,0.6,0.0,0.0,0.0,2008-07-25 14:24:00,2008-07-25,14,4,7,2008,0,2.433333333333333
27/9/2008,00:24:00,0.252,0.134,244.26,1.2,0.0,0.0,1.0,2008-09-27 00:24:00,2008-09-27,0,5,9,2008,1,3.2
24/4/2008,12:23:00,0.35,0.106,239.02,1.4,0.0,0.0,0.0,2008-04-24 12:23:00,2008-04-24,12,3,4,2008,0,5.833333333333333
19/5/2009,12:45:00,1.31,0.0,239.93,5.4,0.0,0.0,18.0,2009-05-19 12:45:00,2009-05-19,12,1,5,2009,0,3.833333333333332
14/6/2008,13:24:00,2.014,0.322,238.19,8.4,0.0,2.0,28.0,2008-06-14 13:24:00,2008-06-14,13,5,6,2008,1,3.566666666666663
23/4/2009,07:49:00,1.46,0.088,239.13,6.0,0.0,0.0,18.0,2009-04-23 07:49:00,2009-04-23,7,3,4,2009,0,6.333333333333332
25/6/2007,17:26:00,0.322,0.244,242.2,1.6,0.0,1.0,0.0,2007-06-25 17:26:00,2007-06-25,17,0,6,2007,0,4.366666666666666
9/1/2008,14:54:00,0.31,0.0,247.68,1.4,0.0,0.0,0.0,2008-01-09 14:54:00,2008-01-09,14,2,1,2008,0,5.166666666666667
17/3/2007,00:40:00,0.322,0.09,240.78,1.4,0.0,0.0,0.0,2007-03-17 00:40:00,2007-03-17,0,5,3,2007,1,5.366666666666666
29/8/2007,19:09:00,1.63,0.208,238.63,6.8,0.0,0.0,17.0,2007-08-29 19:09:00,2007-08-29,19,2,8,2007,0,10.166666666666668
12/12/2008,09:23:00,1.292,0.068,241.8,5.2,0.0,0.0,18.0,2008-12-12 09:23:00,2008-12-12,9,4,12,2008,0,3.533333333333335
2/7/2008,22:15:00,3.956,0.186,235.07,16.8,37.0,1.0,18.0,2008-07-02 22:15:00,2008-07-02,22,2,7,2008,0,9.933333333333337
19/11/2009,12:54:00,1.572,0.31,241.05,6.6,0.0,2.0,19.0,2009-11-19 12:54:00,2009-11-19,12,3,11,2009,0,5.199999999999999
7/1/2010,12:10:00,1.362,0.0,245.65,5.4,0.0,0.0,19.0,2010-01-07 12:10:00,2010-01-07,12,3,1,2010,0,3.6999999999999993
13/6/2010,10:05:00,0.27,0.0,238.16,1.2,1.0,0.0,1.0,2010-06-13 10:05:00,2010-06-13,10,6,6,2010,1,2.5
30/9/2008,09:37:00,1.416,0.122,241.65,5.8,0.0,0.0,19.0,2008-09-30 09:37:00,2008-09-30,9,1,9,2008,0,4.600000000000001
22/2/2007,15:20:00,0.328,0.0,243.11,1.4,0.0,0.0,0.0,2007-02-22 15:20:00,2007-02-22,15,3,2,2007,0,5.466666666666667
21/2/2007,19:42:00,4.04,0.32,234.22,17.2,0.0,35.0,0.0,2007-02-21 19:42:00,2007-02-21,19,2,2,2007,0,32.33333333333333
8/7/2008,15:36:00,0.366,0.218,240.51,1.8,0.0,1.0,1.0,2008-07-08 15:36:00,2008-07-08,15,1,7,2008,0,4.1
18/10/2009,02:02:00,1.352,0.0,238.76,5.6,0.0,0.0,18.0,2009-10-18 02:02:00,2009-10-18,2,6,10,2009,1,4.533333333333335
23/8/2007,19:47:00,0.926,0.39,241.13,4.0,0.0,0.0,0.0,2007-08-23 19:47:00,2007-08-23,19,3,8,2007,0,15.433333333333334
27/9/2009,21:34:00,3.786,0.326,236.07,16.8,18.0,1.0,28.0,2009-09-27 21:34:00,2009-09-27,21,6,9,2009,1,16.1
27/1/2007,03:12:00,0.39,0.24,242.88,1.8,0.0,0.0,0.0,2007-01-27 03:12:00,2007-01-27,3,5,1,2007,1,6.5
30/6/2010,09:34:00,0.274,0.126,242.66,1.2,0.0,1.0,0.0,2010-06-30 09:34:00,2010-06-30,9,2,6,2010,0,3.5666666666666664
22/12/2008,22:45:00,2.054,0.058,237.74,8.6,0.0,0.0,17.0,2008-12-22 22:45:00,2008-12-22,22,0,12,2008,0,17.233333333333334
25/6/2007,18:41:00,0.216,0.076,244.13,1.0,0.0,0.0,0.0,2007-06-25 18:41:00,2007-06-25,18,0,6,2007,0,3.6
19/8/2008,12:33:00,0.174,0.148,239.57,0.8,0.0,0.0,1.0,2008-08-19 12:33:00,2008-08-19,12,1,8,2008,0,1.9
12/7/2009,02:33:00,0.134,0.0,245.2,0.6,0.0,0.0,1.0,2009-07-12 02:33:00,2009-07-12,2,6,7,2009,1,1.2333333333333334
2/12/2007,02:39:00,1.598,0.418,242.78,6.8,0.0,0.0,0.0,2007-12-02 02:39:00,2007-12-02,2,6,12,2007,1,26.633333333333333
10/9/2007,00:24:00,1.278,0.074,243.29,5.2,0.0,0.0,18.0,2007-09-10 00:24:00,2007-09-10,0,0,9,2007,0,3.3000000000000007
17/9/2008,06:09:00,0.154,0.0,241.7,0.6,0.0,0.0,1.0,2008-09-17 06:09:00,2008-09-17,6,2,9,2008,0,1.5666666666666669
1/1/2008,13:56:00,3.61,0.388,237.86,15.4,0.0,28.0,18.0,2008-01-01 13:56:00,2008-01-01,13,1,1,2008,0,14.166666666666664
20/1/2007,19:19:00,6.24,0.436,229.62,27.2,0.0,35.0,16.0,2007-01-20 19:19:00,2007-01-20,19,5,1,2007,1,53.0
25/10/2008,05:39:00,0.368,0.072,244.06,1.6,0.0,0.0,0.0,2008-10-25 05:39:00,2008-10-25,5,5,10,2008,1,6.133333333333334
26/3/2009,17:46:00,0.482,0.056,244.25,2.0,0.0,0.0,0.0,2009-03-26 17:46:00,2009-03-26,17,3,3,2009,0,8.033333333333333
23/10/2008,09:31:00,1.38,0.062,241.41,5.6,0.0,0.0,19.0,2008-10-23 09:31:00,2008-10-23,9,3,10,2008,0,4.0
11/11/2010,05:18:00,0.446,0.23,244.64,2.0,0.0,1.0,1.0,2010-11-11 05:18:00,2010-11-11,5,3,11,2010,0,5.433333333333334
17/6/2008,14:43:00,0.346,0.098,240.67,1.4,0.0,0.0,1.0,2008-06-17 14:43:00,2008-06-17,14,1,6,2008,0,4.766666666666667
10/7/2009,14:06:00,0.218,0.046,240.51,1.0,0.0,0.0,1.0,2009-07-10 14:06:00,2009-07-10,14,4,7,2009,0,2.6333333333333333
3/8/2008,09:59:00,0.862,0.11,240.82,3.6,0.0,0.0,12.0,2008-08-03 09:59:00,2008-08-03,9,6,8,2008,1,2.366666666666667
8/2/2007,01:24:00,0.228,0.0,244.73,1.0,0.0,0.0,0.0,2007-02-08 01:24:00,2007-02-08,1,3,2,2007,0,3.8
3/4/2008,09:06:00,1.334,0.068,236.38,5.6,0.0,0.0,17.0,2008-04-03 09:06:00,2008-04-03,9,3,4,2008,0,5.233333333333334
12/11/2009,07:49:00,2.542,0.068,238.36,10.8,0.0,0.0,18.0,2009-11-12 07:49:00,2009-11-12,7,3,11,2009,0,24.366666666666667
26/10/2008,23:16:00,0.306,0.082,243.08,1.2,0.0,0.0,0.0,2008-10-26 23:16:00,2008-10-26,23,6,10,2008,1,5.1
23/7/2009,11:41:00,1.364,0.212,241.91,5.6,0.0,1.0,19.0,2009-07-23 11:41:00,2009-07-23,11,3,7,2009,0,2.7333333333333343
9/6/2010,04:52:00,0.2,0.0,241.44,0.8,0.0,0.0,1.0,2010-06-09 04:52:00,2010-06-09,4,2,6,2010,0,2.3333333333333335
24/11/2009,19:04:00,2.014,0.304,236.49,8.6,0.0,2.0,0.0,2009-11-24 19:04:00,2009-11-24,19,1,11,2009,0,31.566666666666663
21/3/2007,01:23:00,1.314,0.0,243.51,5.4,0.0,0.0,18.0,2007-03-21 01:23:00,2007-03-21,1,2,3,2007,0,3.8999999999999986
8/1/2008,18:32:00,0.74,0.046,238.91,3.0,0.0,0.0,0.0,2008-01-08 18:32:00,2008-01-08,18,1,1,2008,0,12.333333333333334
19/12/2009,14:47:00,1.35,0.048,248.69,5.4,0.0,0.0,19.0,2009-12-19 14:47:00,2009-12-19,14,5,12,2009,1,3.5
17/12/2008,03:15:00,0.358,0.09,245.22,1.6,0.0,2.0,0.0,2008-12-17 03:15:00,2008-12-17,3,2,12,2008,0,3.966666666666667
5/6/2010,14:28:00,0.634,0.238,240.63,3.4,6.0,0.0,1.0,2010-06-05 14:28:00,2010-06-05,14,5,6,2010,1,3.5666666666666664
15/7/2010,19:05:00,0.584,0.298,241.86,2.6,0.0,1.0,0.0,2010-07-15 19:05:00,2010-07-15,19,3,7,2010,0,8.733333333333333
12/7/2009,01:52:00,0.132,0.0,244.62,0.6,0.0,0.0,0.0,2009-07-12 01:52:00,2009-07-12,1,6,7,2009,1,2.2
6/7/2009,07:48:00,1.19,0.0,239.08,4.8,0.0,0.0,19.0,2009-07-06 07:48:00,2009-07-06,7,0,7,2009,0,0.8333333333333321
9/1/2009,23:17:00,0.212,0.0,247.81,0.8,0.0,0.0,0.0,2009-01-09 23:17:00,2009-01-09,23,4,1,2009,0,3.533333333333333
24/3/2010,12:55:00,1.42,0.092,240.47,5.8,0.0,1.0,19.0,2010-03-24 12:55:00,2010-03-24,12,2,3,2010,0,3.666666666666668
30/8/2010,04:33:00,0.352,0.23,241.36,1.8,0.0,1.0,1.0,2010-08-30 04:33:00,2010-08-30,4,0,8,2010,0,3.8666666666666663
21/10/2010,13:24:00,0.41,0.204,245.97,1.8,0.0,2.0,1.0,2010-10-21 13:24:00,2010-10-21,13,3,10,2010,0,3.833333333333333
4/3/2009,03:53:00,0.514,0.324,244.62,2.4,0.0,1.0,0.0,2009-03-04 03:53:00,2009-03-04,3,2,3,2009,0,7.566666666666666
15/10/2007,08:22:00,1.34,0.078,235.32,5.6,0.0,0.0,17.0,2007-10-15 08:22:00,2007-10-15,8,0,10,2007,0,5.333333333333332
26/5/2008,17:08:00,0.328,0.0,237.63,1.6,0.0,0.0,1.0,2008-05-26 17:08:00,2008-05-26,17,0,5,2008,0,4.466666666666667
7/7/2009,03:00:00,0.304,0.234,242.2,1.6,0.0,0.0,1.0,2009-07-07 03:00:00,2009-07-07,3,1,7,2009,0,4.066666666666666
4/11/2010,19:24:00,5.544,0.184,236.04,23.8,17.0,35.0,0.0,2010-11-04 19:24:00,2010-11-04,19,3,11,2010,0,40.400000000000006
22/8/2008,00:20:00,0.176,0.156,241.95,0.8,0.0,0.0,1.0,2008-08-22 00:20:00,2008-08-22,0,4,8,2008,0,1.9333333333333331
28/8/2008,15:39:00,0.082,0.0,242.73,0.2,0.0,0.0,1.0,2008-08-28 15:39:00,2008-08-28,15,3,8,2008,0,0.3666666666666667
27/8/2009,19:29:00,0.404,0.228,242.18,1.8,0.0,1.0,1.0,2009-08-27 19:29:00,2009-08-27,19,3,8,2009,0,4.733333333333333
10/3/2009,17:01:00,0.43,0.05,243.5,1.8,0.0,1.0,0.0,2009-03-10 17:01:00,2009-03-10,17,1,3,2009,0,6.166666666666667
12/1/2009,05:09:00,0.364,0.198,249.8,1.6,0.0,1.0,0.0,2009-01-12 05:09:00,2009-01-12,5,0,1,2009,0,5.066666666666666
18/7/2010,05:03:00,0.324,0.22,242.96,1.6,0.0,1.0,0.0,2010-07-18 05:03:00,2010-07-18,5,6,7,2010,1,4.4
17/3/2008,23:39:00,0.362,0.2,244.26,1.6,0.0,1.0,0.0,2008-03-17 23:39:00,2008-03-17,23,0,3,2008,0,5.033333333333333
19/7/2010,23:20:00,1.634,0.196,242.37,6.8,0.0,0.0,13.0,2010-07-19 23:20:00,2010-07-19,23,0,7,2010,0,14.233333333333334
2/5/2008,18:59:00,1.496,0.112,243.26,6.2,0.0,0.0,19.0,2008-05-02 18:59:00,2008-05-02,18,4,5,2008,0,5.933333333333334
1/11/2010,02:19:00,1.212,0.134,248.75,4.8,0.0,1.0,1.0,2010-11-01 02:19:00,2010-11-01,2,0,11,2010,0,18.2
14/11/2007,05:42:00,0.304,0.068,240.46,1.2,0.0,0.0,0.0,2007-11-14 05:42:00,2007-11-14,5,2,11,2007,0,5.066666666666666
30/5/2010,05:12:00,0.532,0.206,241.59,2.4,0.0,0.0,1.0,2010-05-30 05:12:00,2010-05-30,5,6,5,2010,1,7.866666666666667
27/7/2008,23:53:00,1.098,0.32,240.96,4.8,0.0,0.0,13.0,2008-07-27 23:53:00,2008-07-27,23,6,7,2008,1,5.300000000000001
30/8/2007,03:31:00,0.112,0.0,242.87,0.4,0.0,0.0,0.0,2007-08-30 03:31:00,2007-08-30,3,3,8,2007,0,1.8666666666666667
2/7/2008,19:20:00,1.83,0.252,236.86,8.0,0.0,0.0,1.0,2008-07-02 19:20:00,2008-07-02,19,2,7,2008,0,29.5
23/4/2007,23:10:00,0.282,0.124,237.32,1.4,0.0,0.0,0.0,2007-04-23 23:10:00,2007-04-23,23,0,4,2007,0,4.7
5/10/2010,15:27:00,2.734,0.384,237.27,11.6,0.0,36.0,1.0,2010-10-05 15:27:00,2010-10-05,15,1,10,2010,0,8.56666666666667
20/5/2009,05:48:00,0.352,0.096,242.99,1.6,0.0,2.0,0.0,2009-05-20 05:48:00,2009-05-20,5,2,5,2009,0,3.8666666666666663
30/1/2007,06:26:00,0.348,0.158,243.93,1.6,0.0,0.0,0.0,2007-01-30 06:26:00,2007-01-30,6,1,1,2007,0,5.8
3/8/2009,09:43:00,0.234,0.128,239.17,1.0,0.0,0.0,1.0,2009-08-03 09:43:00,2009-08-03,9,0,8,2009,0,2.9
24/12/2008,14:50:00,0.378,0.106,246.99,1.6,0.0,0.0,0.0,2008-12-24 14:50:00,2008-12-24,14,2,12,2008,0,6.3
