datetime,energy_kwh,hour,day_of_week,month,is_weekend,previous_hour_energy,previous_day_same_hour_energy,rolling_24h_average
2006-12-28 15:00:00,1.5743333333333334,15,3,12,0,1.8085666666666667,0.3332,0.9225416666666667
2006-12-28 16:00:00,1.5589666666666666,16,3,12,0,1.5743333333333334,0.2968,0.9751319444444445
2006-12-28 17:00:00,2.432533333333333,17,3,12,0,1.5589666666666666,0.5012666666666666,1.0556013888888889
2006-12-28 18:00:00,2.5439,18,3,12,0,2.432533333333333,1.8244,1.0855805555555555
2006-12-28 19:00:00,2.8485,19,3,12,0,2.5439,1.7362666666666666,1.131923611111111
2006-12-28 20:00:00,2.1167666666666665,20,3,12,0,2.8485,2.3531,1.1220763888888887
2006-12-28 21:00:00,5.035333333333333,21,3,12,0,2.1167666666666665,1.3297333333333334,1.2764763888888888
2006-12-28 22:00:00,3.2142,22,3,12,0,5.035333333333333,1.0835000000000001,1.3652555555555554
2006-12-28 23:00:00,2.131333333333333,23,3,12,0,3.2142,0.35350000000000004,1.4393319444444446
2006-12-29 00:00:00,1.4093333333333333,0,4,12,0,2.131333333333333,1.0185333333333333,1.4556152777777775
2006-12-29 01:00:00,1.9941666666666669,1,4,12,0,1.4093333333333333,0.27773333333333333,1.5271333333333335
2006-12-29 02:00:00,2.1516333333333337,2,4,12,0,1.9941666666666669,0.31616666666666665,1.603611111111111
2006-12-29 03:00:00,2.4526666666666666,3,4,12,0,2.1516333333333337,0.2988,1.6933555555555555
2006-12-29 04:00:00,2.471433333333333,4,4,12,0,2.4526666666666666,0.3101,1.7834111111111113
2006-12-29 05:00:00,2.3861,5,4,12,0,2.471433333333333,0.2894,1.870773611111111
2006-12-29 06:00:00,2.4389,6,4,12,0,2.3861,0.29256666666666664,1.9602041666666665
2006-12-29 07:00:00,3.8387666666666664,7,4,12,0,2.4389,1.0433333333333334,2.0766805555555554
2006-12-29 08:00:00,3.6947666666666668,8,4,12,0,3.8387666666666664,2.5357333333333334,2.1249736111111113
2006-12-29 09:00:00,3.4349,9,4,12,0,3.6947666666666668,1.3215333333333334,2.2130305555555556
2006-12-29 10:00:00,2.4225333333333334,10,4,12,0,3.4349,0.32606666666666667,2.3003833333333334
2006-12-29 11:00:00,1.3891666666666667,11,4,12,0,2.4225333333333334,0.2799333333333333,2.346601388888889
2006-12-29 12:00:00,1.5557333333333332,12,4,12,0,1.3891666666666667,0.271,2.4001319444444444
2006-12-29 13:00:00,1.7093333333333334,13,4,12,0,1.5557333333333332,0.6986333333333333,2.4422444444444444
2006-12-29 14:00:00,1.4185,14,4,12,0,1.7093333333333334,1.8085666666666667,2.4259916666666665
2006-12-29 15:00:00,0.6281,15,4,12,0,1.4185,1.5743333333333334,2.3865652777777777
2006-12-29 16:00:00,0.31786666666666663,16,4,12,0,0.6281,1.5589666666666666,2.3348527777777774
2006-12-29 17:00:00,0.8924,17,4,12,0,0.31786666666666663,2.432533333333333,2.2706805555555554
2006-12-29 18:00:00,1.8926333333333332,18,4,12,0,0.8924,2.5439,2.2435444444444443
2006-12-29 19:00:00,1.7913333333333334,19,4,12,0,1.8926333333333332,2.8485,2.199495833333333
2006-12-29 20:00:00,3.4718333333333335,20,4,12,0,1.7913333333333334,2.1167666666666665,2.2559569444444443
2006-12-29 21:00:00,4.313733333333333,21,4,12,0,3.4718333333333335,5.035333333333333,2.225890277777778
2006-12-29 22:00:00,3.666033333333333,22,4,12,0,4.313733333333333,3.2142,2.2447166666666667
2006-12-29 23:00:00,1.1646666666666665,23,4,12,0,3.666033333333333,2.131333333333333,2.204438888888889
2006-12-30 00:00:00,0.29469999999999996,0,5,12,1,1.1646666666666665,1.4093333333333333,2.157995833333333
2006-12-30 01:00:00,0.31529999999999997,1,5,12,1,0.29469999999999996,1.9941666666666669,2.088043055555555
2006-12-30 02:00:00,0.2794333333333333,2,5,12,1,0.31529999999999997,2.1516333333333337,2.010034722222222
2006-12-30 03:00:00,0.3057666666666667,3,5,12,1,0.2794333333333333,2.4526666666666666,1.9205805555555555
2006-12-30 04:00:00,0.30093333333333333,4,5,12,1,0.3057666666666667,2.471433333333333,1.8301430555555553
2006-12-30 05:00:00,0.2778333333333334,5,5,12,1,0.30093333333333333,2.3861,1.742298611111111
2006-12-30 06:00:00,0.9067666666666666,6,5,12,1,0.2778333333333334,2.4389,1.6784597222222224
2006-12-30 07:00:00,0.25656666666666667,7,5,12,1,0.9067666666666666,3.8387666666666664,1.5292013888888887
2006-12-30 08:00:00,1.5167333333333335,8,5,12,1,0.25656666666666667,3.6947666666666668,1.4384499999999998
2006-12-30 09:00:00,3.2357666666666662,9,5,12,1,1.5167333333333335,3.4349,1.4301527777777778
2006-12-30 10:00:00,4.5093,10,5,12,1,3.2357666666666662,2.4225333333333334,1.5171013888888887
2006-12-30 11:00:00,3.8858666666666664,11,5,12,1,4.5093,1.3891666666666667,1.6211305555555555
2006-12-30 12:00:00,3.1451,12,5,12,1,3.8858666666666664,1.5557333333333332,1.6873541666666665
2006-12-30 13:00:00,2.2929666666666666,13,5,12,1,3.1451,1.7093333333333334,1.711672222222222
2006-12-30 14:00:00,1.7899333333333334,14,5,12,1,2.2929666666666666,1.4185,1.727148611111111
2006-12-30 15:00:00,2.4495333333333336,15,5,12,1,1.7899333333333334,0.6281,1.8030416666666664
2006-12-30 16:00:00,3.955566666666667,16,5,12,1,2.4495333333333336,0.31786666666666663,1.9546124999999999
2006-12-30 17:00:00,2.581166666666667,17,5,12,1,3.955566666666667,0.8924,2.024977777777778
2006-12-30 18:00:00,3.8627,18,5,12,1,2.581166666666667,1.8926333333333332,2.107063888888889
2006-12-30 19:00:00,3.753033333333333,19,5,12,1,3.8627,1.7913333333333334,2.188801388888889
2006-12-30 20:00:00,3.0760666666666667,20,5,12,1,3.753033333333333,3.4718333333333335,2.172311111111111
2006-12-30 21:00:00,2.038,21,5,12,1,3.0760666666666667,4.313733333333333,2.077488888888889
2006-12-30 22:00:00,0.7491333333333333,22,5,12,1,2.038,3.666033333333333,1.9559513888888889
2006-12-30 23:00:00,0.7102,23,5,12,1,0.7491333333333333,1.1646666666666665,1.9370152777777776
2006-12-31 00:00:00,0.6762333333333334,0,6,12,1,0.7102,0.29469999999999996,1.9529125
2006-12-31 01:00:00,0.7161666666666666,1,6,12,1,0.6762333333333334,0.31529999999999997,1.9696152777777778
2006-12-31 02:00:00,0.7219333333333334,2,6,12,1,0.7161666666666666,0.2794333333333333,1.988052777777778
2006-12-31 03:00:00,0.7785666666666666,3,6,12,1,0.7219333333333334,0.3057666666666667,2.0077527777777777
2006-12-31 04:00:00,1.2777666666666667,4,6,12,1,0.7785666666666666,0.30093333333333333,2.0484541666666667
2006-12-31 05:00:00,1.0507666666666666,5,6,12,1,1.2777666666666667,0.2778333333333334,2.080659722222222
2006-12-31 06:00:00,2.5013666666666667,6,6,12,1,1.0507666666666666,0.9067666666666666,2.147101388888889
2006-12-31 07:00:00,3.3645,7,6,12,1,2.5013666666666667,0.25656666666666667,2.276598611111111
2006-12-31 08:00:00,4.0845666666666665,8,6,12,1,3.3645,1.5167333333333335,2.3835916666666663
2006-12-31 09:00:00,2.7232,9,6,12,1,4.0845666666666665,3.2357666666666662,2.362234722222222
2006-12-31 10:00:00,2.914933333333333,10,6,12,1,2.7232,4.5093,2.295802777777778
2006-12-31 11:00:00,3.3594999999999997,11,6,12,1,2.914933333333333,3.8858666666666664,2.273870833333333
2006-12-31 12:00:00,3.8529666666666667,12,6,12,1,3.3594999999999997,3.1451,2.3033652777777776
2006-12-31 13:00:00,3.6025666666666667,13,6,12,1,3.8529666666666667,2.2929666666666666,2.3579319444444446
2006-12-31 14:00:00,3.0812999999999997,14,6,12,1,3.6025666666666667,1.7899333333333334,2.411738888888889
2006-12-31 15:00:00,2.4882666666666666,15,6,12,1,3.0812999999999997,2.4495333333333336,2.413352777777778
2006-12-31 16:00:00,2.838,16,6,12,1,2.4882666666666666,3.955566666666667,2.3667874999999996
2006-12-31 17:00:00,2.7502666666666666,17,6,12,1,2.838,2.581166666666667,2.3738333333333332
2006-12-31 18:00:00,2.4104666666666663,18,6,12,1,2.7502666666666666,3.8627,2.313323611111111
2006-12-31 19:00:00,2.434266666666667,19,6,12,1,2.4104666666666663,3.753033333333333,2.258375
2006-12-31 20:00:00,2.4249333333333336,20,6,12,1,2.434266666666667,3.0760666666666667,2.231244444444444
2006-12-31 21:00:00,2.443633333333333,21,6,12,1,2.4249333333333336,2.038,2.2481458333333335
2006-12-31 22:00:00,2.636,22,6,12,1,2.443633333333333,0.7491333333333333,2.3267652777777776
2006-12-31 23:00:00,3.104433333333333,23,6,12,1,2.636,0.7102,2.426525
2007-01-01 00:00:00,2.5506333333333333,0,0,1,0,3.104433333333333,0.6762333333333334,2.504625
2007-01-01 01:00:00,2.5234,1,0,1,0,2.5506333333333333,0.7161666666666666,2.579926388888889
2007-01-01 02:00:00,2.582333333333333,2,0,1,0,2.5234,0.7219333333333334,2.6574430555555555
2007-01-01 03:00:00,2.5416666666666665,3,0,1,0,2.582333333333333,0.7785666666666666,2.7309055555555557
2007-01-01 04:00:00,2.4757333333333333,4,0,1,0,2.5416666666666665,1.2777666666666667,2.7808208333333333
2007-01-01 05:00:00,2.4762333333333335,5,0,1,0,2.4757333333333333,1.0507666666666666,2.840215277777778
2007-01-01 06:00:00,2.4558000000000004,6,0,1,0,2.4762333333333335,2.5013666666666667,2.838316666666666
2007-01-01 07:00:00,2.4472,7,0,1,0,2.4558000000000004,3.3645,2.8000958333333332
2007-01-01 08:00:00,2.441733333333333,8,0,1,0,2.4472,4.0845666666666665,2.7316444444444445
2007-01-01 09:00:00,3.1461333333333332,9,0,1,0,2.441733333333333,2.7232,2.7492666666666667
2007-01-01 10:00:00,2.6617333333333333,10,0,1,0,3.1461333333333332,2.914933333333333,2.7387166666666665
2007-01-01 11:00:00,2.576,11,0,1,0,2.6617333333333333,3.3594999999999997,2.7060708333333334
2007-01-01 12:00:00,2.615866666666667,12,0,1,0,2.576,3.8529666666666667,2.654525
2007-01-01 13:00:00,2.1624,13,0,1,0,2.615866666666667,3.6025666666666667,2.5945180555555556
2007-01-01 14:00:00,1.2944,14,0,1,0,2.1624,3.0812999999999997,2.5200638888888887
2007-01-01 15:00:00,1.9091666666666667,15,0,1,0,1.2944,2.4882666666666666,2.495934722222222
2007-01-01 16:00:00,1.3901000000000001,16,0,1,0,1.9091666666666667,2.838,2.4356055555555556
2007-01-01 17:00:00,1.6320666666666668,17,0,1,0,1.3901000000000001,2.7502666666666666,2.389013888888889
2007-01-01 18:00:00,1.4619,18,0,1,0,1.6320666666666668,2.4104666666666663,2.3494902777777775
2007-01-01 19:00:00,0.7323000000000001,19,0,1,0,1.4619,2.434266666666667,2.278575
2007-01-01 20:00:00,0.4123,20,0,1,0,0.7323000000000001,2.4249333333333336,2.1947152777777776
2007-01-01 21:00:00,0.43393333333333334,21,0,1,0,0.4123,2.443633333333333,2.110977777777778
2007-01-01 22:00:00,0.4437333333333333,22,0,1,0,0.43393333333333334,2.636,2.0196333333333336
2007-01-01 23:00:00,0.4499666666666667,23,0,1,0,0.4437333333333333,3.104433333333333,1.9090305555555558
2007-01-02 00:00:00,0.44643333333333335,0,1,1,0,0.4499666666666667,2.5506333333333333,1.8213555555555556
2007-01-02 01:00:00,0.43673333333333336,1,1,1,0,0.44643333333333335,2.5234,1.734411111111111
2007-01-02 02:00:00,0.43156666666666665,2,1,1,0,0.43673333333333336,2.582333333333333,1.6447958333333332
2007-01-02 03:00:00,0.46416666666666667,3,1,1,0,0.43156666666666665,2.5416666666666665,1.5582333333333336
2007-01-02 04:00:00,1.0399666666666667,4,1,1,0,0.46416666666666667,2.4757333333333333,1.4984097222222224
2007-01-02 05:00:00,0.7106,5,1,1,0,1.0399666666666667,2.4762333333333335,1.4248416666666666
2007-01-02 06:00:00,0.4469666666666667,6,1,1,0,0.7106,2.4558000000000004,1.341140277777778
2007-01-02 07:00:00,0.4125666666666667,7,1,1,0,0.4469666666666667,2.4472,1.2563638888888888
2007-01-02 08:00:00,0.45439999999999997,8,1,1,0,0.4125666666666667,2.441733333333333,1.1735583333333335
2007-01-02 09:00:00,0.41763333333333336,9,1,1,0,0.45439999999999997,3.1461333333333332,1.0598708333333333
2007-01-02 10:00:00,0.4459,10,1,1,0,0.41763333333333336,2.6617333333333333,0.9675444444444445
2007-01-02 11:00:00,0.4327666666666667,11,1,1,0,0.4459,2.576,0.8782430555555556
2007-01-02 12:00:00,0.42596666666666666,12,1,1,0,0.4327666666666667,2.615866666666667,0.7869972222222223
2007-01-02 13:00:00,0.45899999999999996,13,1,1,0,0.42596666666666666,2.1624,0.7160222222222222
2007-01-02 14:00:00,0.43843333333333334,14,1,1,0,0.45899999999999996,1.2944,0.6803569444444445
2007-01-02 15:00:00,1.4381,15,1,1,0,0.43843333333333334,1.9091666666666667,0.6607291666666667
2007-01-02 16:00:00,1.4590666666666665,16,1,1,0,1.4381,1.3901000000000001,0.6636027777777778
2007-01-02 17:00:00,2.1362,17,1,1,0,1.4590666666666665,1.6320666666666668,0.6846083333333333
2007-01-02 18:00:00,1.9720666666666666,18,1,1,0,2.1362,1.4619,0.7058652777777777
2007-01-02 19:00:00,1.5183,19,1,1,0,1.9720666666666666,0.7323000000000001,0.7386152777777778
2007-01-02 20:00:00,2.5735333333333332,20,1,1,0,1.5183,0.4123,0.8286666666666666
2007-01-02 21:00:00,1.3214333333333335,21,1,1,0,2.5735333333333332,0.43393333333333334,0.8656458333333333
2007-01-02 22:00:00,0.5282333333333333,22,1,1,0,1.3214333333333335,0.4437333333333333,0.8691666666666666
2007-01-02 23:00:00,0.7439,23,1,1,0,0.5282333333333333,0.4499666666666667,0.8814138888888889
2007-01-03 00:00:00,1.1254333333333333,0,2,1,0,0.7439,0.44643333333333335,0.9097055555555555
2007-01-03 01:00:00,0.9007000000000001,1,2,1,0,1.1254333333333333,0.43673333333333336,0.9290375000000001
2007-01-03 02:00:00,0.30483333333333335,2,2,1,0,0.9007000000000001,0.43156666666666665,0.9237569444444444
2007-01-03 03:00:00,0.33330000000000004,3,2,1,0,0.30483333333333335,0.46416666666666667,0.9183041666666667
2007-01-03 04:00:00,0.29883333333333334,4,2,1,0,0.33330000000000004,1.0399666666666667,0.8874236111111111
2007-01-03 05:00:00,0.9516333333333333,5,2,1,0,0.29883333333333334,0.7106,0.8974666666666667
2007-01-03 06:00:00,0.3343333333333333,6,2,1,0,0.9516333333333333,0.4469666666666667,0.8927736111111111
2007-01-03 07:00:00,0.3017,7,2,1,0,0.3343333333333333,0.4125666666666667,0.8881541666666668
2007-01-03 08:00:00,0.3196,8,2,1,0,0.3017,0.45439999999999997,0.8825374999999999
2007-01-03 09:00:00,0.6024999999999999,9,2,1,0,0.3196,0.41763333333333336,0.8902402777777777
2007-01-03 10:00:00,0.8742333333333333,10,2,1,0,0.6024999999999999,0.4459,0.9080875
2007-01-03 11:00:00,0.9763999999999999,11,2,1,0,0.8742333333333333,0.4327666666666667,0.9307388888888889
2007-01-03 12:00:00,1.3977666666666666,12,2,1,0,0.9763999999999999,0.42596666666666666,0.9712305555555555
2007-01-03 13:00:00,1.4199333333333333,13,2,1,0,1.3977666666666666,0.45899999999999996,1.0112694444444443
2007-01-03 14:00:00,1.0903666666666667,14,2,1,0,1.4199333333333333,0.43843333333333334,1.0384333333333333
2007-01-03 15:00:00,0.302,15,2,1,0,1.0903666666666667,1.4381,0.9910958333333332
2007-01-03 16:00:00,0.36766666666666664,16,2,1,0,0.302,1.4590666666666665,0.9456208333333334
2007-01-03 17:00:00,0.28513333333333335,17,2,1,0,0.36766666666666664,2.1362,0.8684930555555556
2007-01-03 18:00:00,0.3612,18,2,1,0,0.28513333333333335,1.9720666666666666,0.801373611111111
2007-01-03 19:00:00,0.289,19,2,1,0,0.3612,1.5183,0.7501527777777778
2007-01-03 20:00:00,0.32626666666666665,20,2,1,0,0.289,2.5735333333333332,0.6565166666666667
2007-01-03 21:00:00,1.1154333333333333,21,2,1,0,0.32626666666666665,1.3214333333333335,0.6479333333333334
2007-01-03 22:00:00,0.9540333333333333,22,2,1,0,1.1154333333333333,0.5282333333333333,0.6656749999999999
2007-01-03 23:00:00,1.6686,23,2,1,0,0.9540333333333333,0.7439,0.7042041666666666
2007-01-04 00:00:00,3.3750666666666667,0,3,1,0,1.6686,1.1254333333333333,0.7979388888888889
2007-01-04 01:00:00,2.896733333333333,1,3,1,0,3.3750666666666667,0.9007000000000001,0.8811069444444444
2007-01-04 02:00:00,2.3873333333333333,2,3,1,0,2.896733333333333,0.30483333333333335,0.9678777777777778
2007-01-04 03:00:00,2.3620333333333337,3,3,1,0,2.3873333333333333,0.33330000000000004,1.0524083333333334
2007-01-04 04:00:00,2.370033333333333,4,3,1,0,2.3620333333333337,0.29883333333333334,1.1387083333333334
2007-01-04 05:00:00,2.3451999999999997,5,3,1,0,2.370033333333333,0.9516333333333333,1.1967736111111111
2007-01-04 06:00:00,2.3587333333333333,6,3,1,0,2.3451999999999997,0.3343333333333333,1.281123611111111
2007-01-04 07:00:00,2.3262333333333336,7,3,1,0,2.3587333333333333,0.3017,1.3654791666666666
2007-01-04 08:00:00,2.4038,8,3,1,0,2.3262333333333336,0.3196,1.4523208333333333
2007-01-04 09:00:00,2.6670666666666665,9,3,1,0,2.4038,0.6024999999999999,1.5383444444444443
2007-01-04 10:00:00,1.8980333333333335,10,3,1,0,2.6670666666666665,0.8742333333333333,1.581002777777778
2007-01-04 11:00:00,2.006333333333333,11,3,1,0,1.8980333333333335,0.9763999999999999,1.6239166666666665
2007-01-04 12:00:00,4.066566666666667,12,3,1,0,2.006333333333333,1.3977666666666666,1.7351166666666666
2007-01-04 13:00:00,3.5450666666666666,13,3,1,0,4.066566666666667,1.4199333333333333,1.8236638888888888
2007-01-04 14:00:00,2.0132,14,3,1,0,3.5450666666666666,1.0903666666666667,1.8621152777777779
2007-01-04 15:00:00,0.8793000000000001,15,3,1,0,2.0132,0.302,1.8861694444444446
2007-01-04 16:00:00,3.2898,16,3,1,0,0.8793000000000001,0.36766666666666664,2.007925
2007-01-04 17:00:00,2.7413000000000003,17,3,1,0,3.2898,0.28513333333333335,2.1102652777777777
2007-01-04 18:00:00,2.6055,18,3,1,0,2.7413000000000003,0.3612,2.203777777777778
2007-01-04 19:00:00,2.8540666666666668,19,3,1,0,2.6055,0.289,2.3106555555555555
2007-01-04 20:00:00,1.4985333333333335,20,3,1,0,2.8540666666666668,0.32626666666666665,2.3595
2007-01-04 21:00:00,0.4788,21,3,1,0,1.4985333333333335,1.1154333333333333,2.332973611111111
2007-01-04 22:00:00,0.4196666666666667,22,3,1,0,0.4788,0.9540333333333333,2.3107083333333334
2007-01-04 23:00:00,0.5351333333333332,23,3,1,0,0.4196666666666667,1.6686,2.2634805555555553
2007-01-05 00:00:00,1.9680333333333333,0,4,1,0,0.5351333333333332,3.3750666666666667,2.204854166666667
2007-01-05 01:00:00,2.3868333333333336,1,4,1,0,1.9680333333333333,2.896733333333333,2.1836083333333334
2007-01-05 02:00:00,2.3947333333333334,2,4,1,0,2.3868333333333336,2.3873333333333333,2.1839166666666667
2007-01-05 03:00:00,2.4157,3,4,1,0,2.3947333333333334,2.3620333333333337,2.1861527777777776
2007-01-05 04:00:00,2.3970333333333333,4,4,1,0,2.4157,2.370033333333333,2.1872777777777777
2007-01-05 05:00:00,2.407366666666667,5,4,1,0,2.3970333333333333,2.3451999999999997,2.189868055555556
2007-01-05 06:00:00,2.3678000000000003,6,4,1,0,2.407366666666667,2.3587333333333333,2.1902458333333334
2007-01-05 07:00:00,2.3515333333333337,7,4,1,0,2.3678000000000003,2.3262333333333336,2.1913
2007-01-05 08:00:00,2.316933333333333,8,4,1,0,2.3515333333333337,2.4038,2.1876805555555556
2007-01-05 09:00:00,2.3642,9,4,1,0,2.316933333333333,2.6670666666666665,2.1750611111111113
2007-01-05 10:00:00,2.6560333333333332,10,4,1,0,2.3642,1.8980333333333335,2.206644444444444
2007-01-05 11:00:00,0.35583333333333333,11,4,1,0,2.6560333333333332,2.006333333333333,2.1378736111111114
2007-01-05 12:00:00,0.3544,12,4,1,0,0.35583333333333333,4.066566666666667,1.9832
2007-01-05 13:00:00,0.34176666666666666,13,4,1,0,0.3544,3.5450666666666666,1.8497291666666669
2007-01-05 14:00:00,0.37733333333333335,14,4,1,0,0.34176666666666666,2.0132,1.7815680555555555
2007-01-05 15:00:00,0.4778333333333334,15,4,1,0,0.37733333333333335,0.8793000000000001,1.7648402777777779
2007-01-05 16:00:00,0.8364999999999999,16,4,1,0,0.4778333333333334,3.2898,1.6626194444444444
2007-01-05 17:00:00,2.240733333333333,17,4,1,0,0.8364999999999999,2.7413000000000003,1.6417625000000002
2007-01-05 18:00:00,2.3996,18,4,1,0,2.240733333333333,2.6055,1.6331833333333332
2007-01-05 19:00:00,2.0389,19,4,1,0,2.3996,2.8540666666666668,1.5992180555555555
2007-01-05 20:00:00,2.9757000000000002,20,4,1,0,2.0389,1.4985333333333335,1.6607666666666667
2007-01-05 21:00:00,2.6744,21,4,1,0,2.9757000000000002,0.4788,1.75225
2007-01-05 22:00:00,2.3847,22,4,1,0,2.6744,0.4196666666666667,1.8341263888888888
2007-01-05 23:00:00,1.7388333333333332,23,4,1,0,2.3847,0.5351333333333332,1.8842805555555557
2007-01-06 00:00:00,1.4930666666666668,0,5,1,1,1.7388333333333332,1.9680333333333333,1.8644902777777776
2007-01-06 01:00:00,0.43346666666666667,1,5,1,1,1.4930666666666668,2.3868333333333336,1.7831
2007-01-06 02:00:00,0.3333333333333333,2,5,1,1,0.43346666666666667,2.3947333333333334,1.6972083333333334
2007-01-06 03:00:00,0.3128666666666666,3,5,1,1,0.3333333333333333,2.4157,1.6095902777777777
2007-01-06 04:00:00,0.30356666666666665,4,5,1,1,0.3128666666666666,2.3970333333333333,1.5223625
